GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,NEGATIVE,NEG_NEW,DEATHS,DTH_NEW,TEST_NEW,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,OBJECTID
55037,County,Florence,2020/04/10 19:00:00+00,2,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64779
55039,County,Fond du Lac,2020/04/10 19:00:00+00,52,3,815,29,2,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64780
55041,County,Forest,2020/04/10 19:00:00+00,0,0,23,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64781
55043,County,Grant,2020/04/10 19:00:00+00,4,0,217,13,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64782
55045,County,Green,2020/04/10 19:00:00+00,9,0,177,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64783
55047,County,Green Lake,2020/04/10 19:00:00+00,0,0,85,6,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64784
55049,County,Iowa,2020/04/10 19:00:00+00,4,0,138,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64785
55051,County,Iron,2020/04/10 19:00:00+00,1,0,18,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64786
55053,County,Jackson,2020/04/10 19:00:00+00,10,3,110,12,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64787
55055,County,Jefferson,2020/04/10 19:00:00+00,21,2,435,26,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64788
55057,County,Juneau,2020/04/10 19:00:00+00,5,0,182,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64789
55059,County,Kenosha,2020/04/10 19:00:00+00,147,12,1074,61,1,0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64790
55061,County,Kewaunee,2020/04/10 19:00:00+00,1,0,55,7,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64791
55063,County,La Crosse,2020/04/10 19:00:00+00,25,2,1098,69,0,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64792
55065,County,Lafayette,2020/04/10 19:00:00+00,2,0,50,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64793
55067,County,Langlade,2020/04/10 19:00:00+00,0,0,51,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64794
55069,County,Lincoln,2020/04/10 19:00:00+00,0,0,105,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64795
55071,County,Manitowoc,2020/04/10 19:00:00+00,3,0,158,13,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64796
55073,County,Marathon,2020/04/10 19:00:00+00,12,0,348,14,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64797
55075,County,Marinette,2020/04/10 19:00:00+00,3,0,122,13,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64798
55077,County,Marquette,2020/04/10 19:00:00+00,2,0,92,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64799
55078,County,Menominee,2020/04/10 19:00:00+00,1,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64800
55079,County,Milwaukee,2020/04/10 19:00:00+00,1575,91,6760,362,77,12,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64801
55081,County,Monroe,2020/04/10 19:00:00+00,8,2,371,20,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64802
55083,County,Oconto,2020/04/10 19:00:00+00,3,0,130,11,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64803
55085,County,Oneida,2020/04/10 19:00:00+00,5,0,149,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64804
55087,County,Outagamie,2020/04/10 19:00:00+00,29,3,525,45,2,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64805
55089,County,Ozaukee,2020/04/10 19:00:00+00,71,0,503,52,9,1,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64806
55091,County,Pepin,2020/04/10 19:00:00+00,0,0,69,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64807
55093,County,Pierce,2020/04/10 19:00:00+00,7,0,234,9,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64808
55095,County,Polk,2020/04/10 19:00:00+00,1,1,120,10,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64809
55097,County,Portage,2020/04/10 19:00:00+00,4,0,155,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64810
55099,County,Price,2020/04/10 19:00:00+00,0,0,39,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64811
55101,County,Racine,2020/04/10 19:00:00+00,100,16,857,47,3,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64812
55103,County,Richland,2020/04/10 19:00:00+00,4,1,153,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64813
55105,County,Rock,2020/04/10 19:00:00+00,51,4,929,41,2,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64814
55107,County,Rusk,2020/04/10 19:00:00+00,3,0,66,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64815
55109,County,St. Croix,2020/04/10 19:00:00+00,7,0,226,20,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64816
55111,County,Sauk,2020/04/10 19:00:00+00,25,4,371,26,2,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64817
55113,County,Sawyer,2020/04/10 19:00:00+00,1,0,98,8,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64818
55115,County,Shawano,2020/04/10 19:00:00+00,5,1,144,8,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64819
55117,County,Sheboygan,2020/04/10 19:00:00+00,33,2,506,28,2,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64820
55119,County,Taylor,2020/04/10 19:00:00+00,0,0,53,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64821
55121,County,Trempealeau,2020/04/10 19:00:00+00,1,0,246,23,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64822
55123,County,Vernon,2020/04/10 19:00:00+00,0,0,188,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64823
55125,County,Vilas,2020/04/10 19:00:00+00,4,0,67,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64824
55127,County,Walworth,2020/04/10 19:00:00+00,35,7,361,17,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64825
55129,County,Washburn,2020/04/10 19:00:00+00,0,0,75,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64826
55131,County,Washington,2020/04/10 19:00:00+00,67,4,917,33,3,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64827
55133,County,Waukesha,2020/04/10 19:00:00+00,193,9,1952,70,6,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64828
55135,County,Waupaca,2020/04/10 19:00:00+00,3,0,165,21,1,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64829
55137,County,Waushara,2020/04/10 19:00:00+00,2,0,69,7,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64830
55139,County,Winnebago,2020/04/10 19:00:00+00,25,0,584,45,1,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64831
55141,County,Wood,2020/04/10 19:00:00+00,2,0,245,8,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64832
55001,County,Adams,2020/04/11 19:00:00+00,2,0,76,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64834
55003,County,Ashland,2020/04/11 19:00:00+00,1,0,58,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64842
55005,County,Barron,2020/04/11 19:00:00+00,6,0,429,23,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64850
55007,County,Bayfield,2020/04/11 19:00:00+00,3,0,86,6,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64861
55009,County,Brown,2020/04/11 19:00:00+00,60,5,768,44,1,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64867
55011,County,Buffalo,2020/04/11 19:00:00+00,3,1,111,6,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64922
55013,County,Burnett,2020/04/11 19:00:00+00,0,0,47,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64928
55015,County,Calumet,2020/04/11 19:00:00+00,4,0,173,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64935
55017,County,Chippewa,2020/04/11 19:00:00+00,18,0,560,21,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64947
55019,County,Clark,2020/04/11 19:00:00+00,7,0,99,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64959
55021,County,Columbia,2020/04/11 19:00:00+00,24,0,454,12,1,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64968
55023,County,Crawford,2020/04/11 19:00:00+00,3,0,120,7,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64981
55025,County,Dane,2020/04/11 19:00:00+00,327,14,5587,270,12,0,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64988
55027,County,Dodge,2020/04/11 19:00:00+00,18,0,473,12,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65096
55029,County,Door,2020/04/11 19:00:00+00,9,1,95,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65117
55031,County,Douglas,2020/04/11 19:00:00+00,7,0,262,6,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65127
55033,County,Dunn,2020/04/11 19:00:00+00,9,1,537,25,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65141
55035,County,Eau Claire,2020/04/11 19:00:00+00,21,0,1082,31,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65150
55037,County,Florence,2020/04/11 19:00:00+00,2,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65171
55039,County,Fond du Lac,2020/04/11 19:00:00+00,52,0,825,10,2,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65174
55041,County,Forest,2020/04/11 19:00:00+00,0,0,24,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65195
55043,County,Grant,2020/04/11 19:00:00+00,5,1,227,10,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65200
55045,County,Green,2020/04/11 19:00:00+00,9,0,182,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65213
55047,County,Green Lake,2020/04/11 19:00:00+00,0,0,85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65222
55049,County,Iowa,2020/04/11 19:00:00+00,4,0,143,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65229
55051,County,Iron,2020/04/11 19:00:00+00,2,1,18,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65236
55053,County,Jackson,2020/04/11 19:00:00+00,10,0,118,8,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65240
55055,County,Jefferson,2020/04/11 19:00:00+00,22,1,463,28,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65246
55057,County,Juneau,2020/04/11 19:00:00+00,5,0,193,11,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65267
55059,County,Kenosha,2020/04/11 19:00:00+00,163,16,1118,44,1,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65275
55061,County,Kewaunee,2020/04/11 19:00:00+00,1,0,56,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65312
55063,County,La Crosse,2020/04/11 19:00:00+00,25,0,1106,8,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65317
55065,County,Lafayette,2020/04/11 19:00:00+00,3,1,50,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65343
55067,County,Langlade,2020/04/11 19:00:00+00,0,0,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65349
55069,County,Lincoln,2020/04/11 19:00:00+00,0,0,109,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65356
55071,County,Manitowoc,2020/04/11 19:00:00+00,3,0,166,8,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65367
55073,County,Marathon,2020/04/11 19:00:00+00,13,1,373,25,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65388
55075,County,Marinette,2020/04/11 19:00:00+00,3,0,126,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65416
55077,County,Marquette,2020/04/11 19:00:00+00,2,0,95,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65430
55078,County,Menominee,2020/04/11 19:00:00+00,1,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65436
55079,County,Milwaukee,2020/04/11 19:00:00+00,1653,78,7041,281,85,8,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65439
55081,County,Monroe,2020/04/11 19:00:00+00,8,0,397,26,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65737
55083,County,Oconto,2020/04/11 19:00:00+00,3,0,134,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65747
55085,County,Oneida,2020/04/11 19:00:00+00,5,0,150,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65759
55087,County,Outagamie,2020/04/11 19:00:00+00,29,0,556,31,2,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65774
55089,County,Ozaukee,2020/04/11 19:00:00+00,72,1,546,43,9,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65815
55091,County,Pepin,2020/04/11 19:00:00+00,0,0,70,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65835
55093,County,Pierce,2020/04/11 19:00:00+00,7,0,244,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65838
55095,County,Polk,2020/04/11 19:00:00+00,1,0,128,8,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65847
55097,County,Portage,2020/04/11 19:00:00+00,4,0,177,22,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65858
55099,County,Price,2020/04/11 19:00:00+00,1,1,40,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65873
55101,County,Racine,2020/04/11 19:00:00+00,105,5,880,23,3,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65880
55103,County,Richland,2020/04/11 19:00:00+00,5,1,157,4,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65925
55105,County,Rock,2020/04/11 19:00:00+00,53,2,947,18,3,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65931
55107,County,Rusk,2020/04/11 19:00:00+00,3,0,68,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65970
55109,County,St. Croix,2020/04/11 19:00:00+00,8,1,241,15,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65976
55111,County,Sauk,2020/04/11 19:00:00+00,25,0,394,23,2,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65991
55113,County,Sawyer,2020/04/11 19:00:00+00,1,0,112,14,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66005
55115,County,Shawano,2020/04/11 19:00:00+00,5,0,145,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66012
55117,County,Sheboygan,2020/04/11 19:00:00+00,34,1,512,6,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66024
55119,County,Taylor,2020/04/11 19:00:00+00,0,0,58,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66051
55121,County,Trempealeau,2020/04/11 19:00:00+00,1,0,259,13,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66058
55123,County,Vernon,2020/04/11 19:00:00+00,0,0,195,7,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66067
55125,County,Vilas,2020/04/11 19:00:00+00,4,0,73,6,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66075
55127,County,Walworth,2020/04/11 19:00:00+00,35,0,376,15,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66081
55129,County,Washburn,2020/04/11 19:00:00+00,0,0,81,6,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66104
55131,County,Washington,2020/04/11 19:00:00+00,71,4,988,71,3,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66110
55133,County,Waukesha,2020/04/11 19:00:00+00,201,8,2047,95,6,0,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66139
55135,County,Waupaca,2020/04/11 19:00:00+00,3,0,170,5,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66226
55137,County,Waushara,2020/04/11 19:00:00+00,2,0,71,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66239
55139,County,Winnebago,2020/04/11 19:00:00+00,25,0,609,25,1,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66247
55141,County,Wood,2020/04/11 19:00:00+00,2,0,256,11,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66289
55123,County,Vernon,2020/04/12 19:00:00+00,0,0,204,9,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66310
55125,County,Vilas,2020/04/12 19:00:00+00,4,0,74,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66318
55127,County,Walworth,2020/04/12 19:00:00+00,37,2,386,10,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66324
55129,County,Washburn,2020/04/12 19:00:00+00,0,0,92,11,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66347
55131,County,Washington,2020/04/12 19:00:00+00,71,0,990,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66353
55133,County,Waukesha,2020/04/12 19:00:00+00,209,8,2116,69,7,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66382
55135,County,Waupaca,2020/04/12 19:00:00+00,4,1,189,19,1,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66469
55137,County,Waushara,2020/04/12 19:00:00+00,2,0,72,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66482
55139,County,Winnebago,2020/04/12 19:00:00+00,27,2,637,28,1,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66490
55141,County,Wood,2020/04/12 19:00:00+00,2,0,263,7,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66532
55001,County,Adams,2020/04/12 19:00:00+00,2,0,87,11,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66552
55003,County,Ashland,2020/04/12 19:00:00+00,2,1,58,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66560
55005,County,Barron,2020/04/12 19:00:00+00,6,0,433,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66568
55007,County,Bayfield,2020/04/12 19:00:00+00,3,0,89,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66579
55009,County,Brown,2020/04/12 19:00:00+00,68,8,790,22,1,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66585
55011,County,Buffalo,2020/04/12 19:00:00+00,3,0,113,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66640
55013,County,Burnett,2020/04/12 19:00:00+00,0,0,48,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66646
55015,County,Calumet,2020/04/12 19:00:00+00,4,0,183,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66653
55017,County,Chippewa,2020/04/12 19:00:00+00,20,2,590,30,0,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66665
55019,County,Clark,2020/04/12 19:00:00+00,8,1,102,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66677
